ZIPCODE,CITY,STATE_ID,STATE_NAME,CITY_BASE,COUNTRY
30816,Keysville,GA,Georgia,Burke,Estados Unidos
30817,Lincolnton,GA,Georgia,Lincoln,Estados Unidos
30818,Matthews,GA,Georgia,Jefferson,Estados Unidos
30820,Mitchell,GA,Georgia,Glascock,Estados Unidos
30821,Norwood,GA,Georgia,Warren,Estados Unidos
30822,Perkins,GA,Georgia,Jenkins,Estados Unidos
30823,Stapleton,GA,Georgia,Jefferson,Estados Unidos
30824,Thomson,GA,Georgia,McDuffie,Estados Unidos
30828,Warrenton,GA,Georgia,Warren,Estados Unidos
30830,Waynesboro,GA,Georgia,Burke,Estados Unidos
30833,Wrens,GA,Georgia,Jefferson,Estados Unidos
30901,Augusta,GA,Georgia,Richmond,Estados Unidos
30904,Augusta,GA,Georgia,Richmond,Estados Unidos
30905,Augusta,GA,Georgia,Richmond,Estados Unidos
30906,Augusta,GA,Georgia,Richmond,Estados Unidos
30907,Augusta,GA,Georgia,Columbia,Estados Unidos
30909,Augusta,GA,Georgia,Richmond,Estados Unidos
30912,Augusta,GA,Georgia,Richmond,Estados Unidos
31001,Abbeville,GA,Georgia,Wilcox,Estados Unidos
31002,Adrian,GA,Georgia,Emanuel,Estados Unidos
31003,Allentown,GA,Georgia,Wilkinson,Estados Unidos
31004,Bolingbroke,GA,Georgia,Monroe,Estados Unidos
31005,Bonaire,GA,Georgia,Houston,Estados Unidos
31006,Butler,GA,Georgia,Taylor,Estados Unidos
31007,Byromville,GA,Georgia,Dooly,Estados Unidos
31008,Byron,GA,Georgia,Peach,Estados Unidos
31009,Cadwell,GA,Georgia,Laurens,Estados Unidos
31011,Chauncey,GA,Georgia,Dodge,Estados Unidos
31012,Chester,GA,Georgia,Dodge,Estados Unidos
31014,Cochran,GA,Georgia,Bleckley,Estados Unidos
31015,Cordele,GA,Georgia,Crisp,Estados Unidos
31016,Culloden,GA,Georgia,Monroe,Estados Unidos
31017,Danville,GA,Georgia,Wilkinson,Estados Unidos
31018,Davisboro,GA,Georgia,Washington,Estados Unidos
31019,Dexter,GA,Georgia,Laurens,Estados Unidos
31020,Dry Branch,GA,Georgia,Twiggs,Estados Unidos
31021,Dublin,GA,Georgia,Laurens,Estados Unidos
31022,Dudley,GA,Georgia,Laurens,Estados Unidos
31023,Eastman,GA,Georgia,Dodge,Estados Unidos
31024,Eatonton,GA,Georgia,Putnam,Estados Unidos
31025,Elko,GA,Georgia,Houston,Estados Unidos
31027,East Dublin,GA,Georgia,Laurens,Estados Unidos
31028,Centerville,GA,Georgia,Houston,Estados Unidos
31029,Forsyth,GA,Georgia,Monroe,Estados Unidos
31030,Fort Valley,GA,Georgia,Peach,Estados Unidos
31031,Gordon,GA,Georgia,Wilkinson,Estados Unidos
31032,Gray,GA,Georgia,Jones,Estados Unidos
31033,Haddock,GA,Georgia,Jones,Estados Unidos
31034,Hardwick,GA,Georgia,Baldwin,Estados Unidos
31035,Harrison,GA,Georgia,Washington,Estados Unidos
31036,Hawkinsville,GA,Georgia,Pulaski,Estados Unidos
31037,McRae Helena,GA,Georgia,Telfair,Estados Unidos
31038,Hillsboro,GA,Georgia,Jones,Estados Unidos
31039,Howard,GA,Georgia,Taylor,Estados Unidos
31041,Ideal,GA,Georgia,Macon,Estados Unidos
31042,Irwinton,GA,Georgia,Wilkinson,Estados Unidos
31044,Jeffersonville,GA,Georgia,Twiggs,Estados Unidos
31045,Jewell,GA,Georgia,Hancock,Estados Unidos
31046,Juliette,GA,Georgia,Monroe,Estados Unidos
31047,Kathleen,GA,Georgia,Houston,Estados Unidos
31049,Kite,GA,Georgia,Johnson,Estados Unidos
31050,Knoxville,GA,Georgia,Crawford,Estados Unidos
31051,Lilly,GA,Georgia,Dooly,Estados Unidos
31052,Lizella,GA,Georgia,Bibb,Estados Unidos
31054,McIntyre,GA,Georgia,Wilkinson,Estados Unidos
31055,McRae Helena,GA,Georgia,Telfair,Estados Unidos
31057,Marshallville,GA,Georgia,Macon,Estados Unidos
31058,Mauk,GA,Georgia,Taylor,Estados Unidos
31060,Milan,GA,Georgia,Telfair,Estados Unidos
31061,Milledgeville,GA,Georgia,Baldwin,Estados Unidos
31062,Milledgeville,GA,Georgia,Baldwin,Estados Unidos
31063,Montezuma,GA,Georgia,Macon,Estados Unidos
31064,Monticello,GA,Georgia,Jasper,Estados Unidos
31065,Montrose,GA,Georgia,Laurens,Estados Unidos
31066,Musella,GA,Georgia,Crawford,Estados Unidos
31067,Oconee,GA,Georgia,Washington,Estados Unidos
31068,Oglethorpe,GA,Georgia,Macon,Estados Unidos
31069,Perry,GA,Georgia,Houston,Estados Unidos
31070,Pinehurst,GA,Georgia,Dooly,Estados Unidos
31071,Pineview,GA,Georgia,Pulaski,Estados Unidos
31072,Pitts,GA,Georgia,Wilcox,Estados Unidos
31075,Rentz,GA,Georgia,Laurens,Estados Unidos
31076,Reynolds,GA,Georgia,Taylor,Estados Unidos
31077,Rhine,GA,Georgia,Dodge,Estados Unidos
31078,Roberta,GA,Georgia,Crawford,Estados Unidos
31079,Rochelle,GA,Georgia,Wilcox,Estados Unidos
31081,Rupert,GA,Georgia,Taylor,Estados Unidos
31082,Sandersville,GA,Georgia,Washington,Estados Unidos
31083,Scotland,GA,Georgia,Telfair,Estados Unidos
31085,Shady Dale,GA,Georgia,Jasper,Estados Unidos
31087,Sparta,GA,Georgia,Hancock,Estados Unidos
31088,Warner Robins,GA,Georgia,Houston,Estados Unidos
31089,Tennille,GA,Georgia,Washington,Estados Unidos
31090,Toomsboro,GA,Georgia,Wilkinson,Estados Unidos
31091,Unadilla,GA,Georgia,Dooly,Estados Unidos
31092,Vienna,GA,Georgia,Dooly,Estados Unidos
31093,Warner Robins,GA,Georgia,Houston,Estados Unidos
31094,Warthen,GA,Georgia,Washington,Estados Unidos
31096,Wrightsville,GA,Georgia,Johnson,Estados Unidos
31097,Yatesville,GA,Georgia,Upson,Estados Unidos
31098,Warner Robins,GA,Georgia,Houston,Estados Unidos
31201,Macon,GA,Georgia,Bibb,Estados Unidos
31204,Macon,GA,Georgia,Bibb,Estados Unidos
31206,Macon,GA,Georgia,Bibb,Estados Unidos
31207,Macon,GA,Georgia,Bibb,Estados Unidos
31210,Macon,GA,Georgia,Bibb,Estados Unidos
31211,Macon,GA,Georgia,Jones,Estados Unidos
31213,Macon,GA,Georgia,Bibb,Estados Unidos
31216,Macon,GA,Georgia,Bibb,Estados Unidos
31217,Macon,GA,Georgia,Jones,Estados Unidos
31220,Macon,GA,Georgia,Bibb,Estados Unidos
31301,Allenhurst,GA,Georgia,Liberty,Estados Unidos
31302,Bloomingdale,GA,Georgia,Chatham,Estados Unidos
31303,Clyo,GA,Georgia,Effingham,Estados Unidos
31305,Darien,GA,Georgia,McIntosh,Estados Unidos
31307,Eden,GA,Georgia,Effingham,Estados Unidos
31308,Ellabell,GA,Georgia,Bryan,Estados Unidos
31309,Fleming,GA,Georgia,Liberty,Estados Unidos
31312,Guyton,GA,Georgia,Effingham,Estados Unidos
31313,Hinesville,GA,Georgia,Liberty,Estados Unidos
31314,Fort Stewart,GA,Georgia,Liberty,Estados Unidos
31315,Fort Stewart,GA,Georgia,Liberty,Estados Unidos
31316,Ludowici,GA,Georgia,Long,Estados Unidos
31318,Meldrim,GA,Georgia,Effingham,Estados Unidos
31320,Midway,GA,Georgia,Liberty,Estados Unidos
31321,Pembroke,GA,Georgia,Bryan,Estados Unidos
31322,Pooler,GA,Georgia,Chatham,Estados Unidos
31323,Riceboro,GA,Georgia,Liberty,Estados Unidos
31324,Richmond Hill,GA,Georgia,Bryan,Estados Unidos
31326,Rincon,GA,Georgia,Effingham,Estados Unidos
31327,Sapelo Island,GA,Georgia,McIntosh,Estados Unidos
31328,Tybee Island,GA,Georgia,Chatham,Estados Unidos
31329,Springfield,GA,Georgia,Effingham,Estados Unidos
31331,Townsend,GA,Georgia,McIntosh,Estados Unidos
31333,Walthourville,GA,Georgia,Liberty,Estados Unidos
31401,Savannah,GA,Georgia,Chatham,Estados Unidos
31404,Savannah,GA,Georgia,Chatham,Estados Unidos
31405,Savannah,GA,Georgia,Chatham,Estados Unidos
31406,Savannah,GA,Georgia,Chatham,Estados Unidos
31407,Port Wentworth,GA,Georgia,Chatham,Estados Unidos
31408,Savannah,GA,Georgia,Chatham,Estados Unidos
31409,Savannah,GA,Georgia,Chatham,Estados Unidos
31410,Savannah,GA,Georgia,Chatham,Estados Unidos
31411,Savannah,GA,Georgia,Chatham,Estados Unidos
31415,Savannah,GA,Georgia,Chatham,Estados Unidos
31419,Savannah,GA,Georgia,Chatham,Estados Unidos
31421,Savannah,GA,Georgia,Chatham,Estados Unidos
31501,Waycross,GA,Georgia,Ware,Estados Unidos
31503,Waycross,GA,Georgia,Ware,Estados Unidos
31510,Alma,GA,Georgia,Bacon,Estados Unidos
31512,Ambrose,GA,Georgia,Coffee,Estados Unidos
31513,Baxley,GA,Georgia,Appling,Estados Unidos
31516,Blackshear,GA,Georgia,Pierce,Estados Unidos
31518,Bristol,GA,Georgia,Appling,Estados Unidos
31519,Broxton,GA,Georgia,Coffee,Estados Unidos
31520,Brunswick,GA,Georgia,Glynn,Estados Unidos
31522,Saint Simons Island,GA,Georgia,Glynn,Estados Unidos
31523,Brunswick,GA,Georgia,Glynn,Estados Unidos
31524,Brunswick,GA,Georgia,Glynn,Estados Unidos
31525,Brunswick,GA,Georgia,Glynn,Estados Unidos
31527,Jekyll Island,GA,Georgia,Glynn,Estados Unidos
31532,Denton,GA,Georgia,Jeff Davis,Estados Unidos
31533,Douglas,GA,Georgia,Coffee,Estados Unidos
31535,Douglas,GA,Georgia,Coffee,Estados Unidos
31537,Folkston,GA,Georgia,Charlton,Estados Unidos
31539,Hazlehurst,GA,Georgia,Jeff Davis,Estados Unidos
31542,Hoboken,GA,Georgia,Brantley,Estados Unidos
31543,Hortense,GA,Georgia,Brantley,Estados Unidos
31544,Jacksonville,GA,Georgia,Telfair,Estados Unidos
31545,Jesup,GA,Georgia,Wayne,Estados Unidos
31546,Jesup,GA,Georgia,Wayne,Estados Unidos
31547,Kings Bay,GA,Georgia,Camden,Estados Unidos
31548,Kingsland,GA,Georgia,Camden,Estados Unidos
31549,Lumber City,GA,Georgia,Telfair,Estados Unidos
31550,Manor,GA,Georgia,Ware,Estados Unidos
31551,Mershon,GA,Georgia,Pierce,Estados Unidos
31552,Millwood,GA,Georgia,Ware,Estados Unidos
31553,Nahunta,GA,Georgia,Brantley,Estados Unidos
31554,Nicholls,GA,Georgia,Coffee,Estados Unidos
31555,Odum,GA,Georgia,Wayne,Estados Unidos
31556,Offerman,GA,Georgia,Pierce,Estados Unidos
31557,Patterson,GA,Georgia,Pierce,Estados Unidos
31558,Saint Marys,GA,Georgia,Camden,Estados Unidos
31560,Screven,GA,Georgia,Wayne,Estados Unidos
31561,Sea Island,GA,Georgia,Glynn,Estados Unidos
31562,Saint George,GA,Georgia,Charlton,Estados Unidos
31563,Surrency,GA,Georgia,Appling,Estados Unidos
31564,Waresboro,GA,Georgia,Ware,Estados Unidos
31565,Waverly,GA,Georgia,Camden,Estados Unidos
31566,Waynesville,GA,Georgia,Brantley,Estados Unidos
31567,West Green,GA,Georgia,Coffee,Estados Unidos
31568,White Oak,GA,Georgia,Camden,Estados Unidos
31569,Woodbine,GA,Georgia,Camden,Estados Unidos
31599,Jesup,GA,Georgia,Wayne,Estados Unidos
31601,Valdosta,GA,Georgia,Lowndes,Estados Unidos
31602,Valdosta,GA,Georgia,Lowndes,Estados Unidos
31605,Valdosta,GA,Georgia,Lowndes,Estados Unidos
31606,Valdosta,GA,Georgia,Lowndes,Estados Unidos
31620,Adel,GA,Georgia,Cook,Estados Unidos
31622,Alapaha,GA,Georgia,Berrien,Estados Unidos
31623,Argyle,GA,Georgia,Clinch,Estados Unidos
31624,Axson,GA,Georgia,Atkinson,Estados Unidos
31625,Barney,GA,Georgia,Brooks,Estados Unidos
31626,Boston,GA,Georgia,Thomas,Estados Unidos
31627,Cecil,GA,Georgia,Cook,Estados Unidos
31629,Dixie,GA,Georgia,Brooks,Estados Unidos
31630,Du Pont,GA,Georgia,Clinch,Estados Unidos
31631,Fargo,GA,Georgia,Echols,Estados Unidos
31632,Hahira,GA,Georgia,Lowndes,Estados Unidos
31634,Homerville,GA,Georgia,Clinch,Estados Unidos
31635,Lakeland,GA,Georgia,Lanier,Estados Unidos
31636,Lake Park,GA,Georgia,Echols,Estados Unidos
31637,Lenox,GA,Georgia,Cook,Estados Unidos
31638,Morven,GA,Georgia,Brooks,Estados Unidos
31639,Nashville,GA,Georgia,Berrien,Estados Unidos
31641,Naylor,GA,Georgia,Lowndes,Estados Unidos
31642,Pearson,GA,Georgia,Atkinson,Estados Unidos
31643,Quitman,GA,Georgia,Brooks,Estados Unidos
31645,Ray City,GA,Georgia,Berrien,Estados Unidos
31647,Sparks,GA,Georgia,Cook,Estados Unidos
31648,Statenville,GA,Georgia,Echols,Estados Unidos
31649,Stockton,GA,Georgia,Lanier,Estados Unidos
31650,Willacoochee,GA,Georgia,Atkinson,Estados Unidos
31698,Valdosta,GA,Georgia,Lowndes,Estados Unidos
31699,Moody Afb,GA,Georgia,Lowndes,Estados Unidos
31701,Albany,GA,Georgia,Dougherty,Estados Unidos
31704,Albany,GA,Georgia,Dougherty,Estados Unidos
31705,Albany,GA,Georgia,Dougherty,Estados Unidos
31707,Albany,GA,Georgia,Dougherty,Estados Unidos
31709,Americus,GA,Georgia,Sumter,Estados Unidos
31711,Andersonville,GA,Georgia,Sumter,Estados Unidos
31712,Arabi,GA,Georgia,Crisp,Estados Unidos
31714,Ashburn,GA,Georgia,Turner,Estados Unidos
31716,Baconton,GA,Georgia,Mitchell,Estados Unidos
31719,Americus,GA,Georgia,Sumter,Estados Unidos
31720,Barwick,GA,Georgia,Brooks,Estados Unidos
31721,Albany,GA,Georgia,Dougherty,Estados Unidos
31722,Berlin,GA,Georgia,Colquitt,Estados Unidos
31727,Brookfield,GA,Georgia,Tift,Estados Unidos
31730,Camilla,GA,Georgia,Mitchell,Estados Unidos
31733,Chula,GA,Georgia,Irwin,Estados Unidos
31735,Cobb,GA,Georgia,Sumter,Estados Unidos
31738,Coolidge,GA,Georgia,Thomas,Estados Unidos
31743,De Soto,GA,Georgia,Lee,Estados Unidos
31744,Doerun,GA,Georgia,Worth,Estados Unidos
31747,Ellenton,GA,Georgia,Colquitt,Estados Unidos
31749,Enigma,GA,Georgia,Berrien,Estados Unidos
31750,Fitzgerald,GA,Georgia,Ben Hill,Estados Unidos
31753,Funston,GA,Georgia,Colquitt,Estados Unidos
31756,Hartsfield,GA,Georgia,Colquitt,Estados Unidos
31757,Thomasville,GA,Georgia,Thomas,Estados Unidos
31763,Leesburg,GA,Georgia,Lee,Estados Unidos
31764,Leslie,GA,Georgia,Sumter,Estados Unidos
31765,Meigs,GA,Georgia,Mitchell,Estados Unidos
31768,Moultrie,GA,Georgia,Colquitt,Estados Unidos
31771,Norman Park,GA,Georgia,Colquitt,Estados Unidos
31772,Oakfield,GA,Georgia,Worth,Estados Unidos
31773,Ochlocknee,GA,Georgia,Thomas,Estados Unidos
31774,Ocilla,GA,Georgia,Irwin,Estados Unidos
31775,Omega,GA,Georgia,Colquitt,Estados Unidos
31778,Pavo,GA,Georgia,Brooks,Estados Unidos
31779,Pelham,GA,Georgia,Mitchell,Estados Unidos
31780,Plains,GA,Georgia,Sumter,Estados Unidos
31781,Poulan,GA,Georgia,Worth,Estados Unidos
31783,Rebecca,GA,Georgia,Turner,Estados Unidos
31784,Sale City,GA,Georgia,Mitchell,Estados Unidos
31787,Smithville,GA,Georgia,Lee,Estados Unidos
31788,Moultrie,GA,Georgia,Colquitt,Estados Unidos
31789,Sumner,GA,Georgia,Worth,Estados Unidos
31790,Sycamore,GA,Georgia,Turner,Estados Unidos
31791,Sylvester,GA,Georgia,Worth,Estados Unidos
31792,Thomasville,GA,Georgia,Thomas,Estados Unidos
31793,Tifton,GA,Georgia,Tift,Estados Unidos
31794,Tifton,GA,Georgia,Tift,Estados Unidos
31795,Ty Ty,GA,Georgia,Worth,Estados Unidos
31796,Warwick,GA,Georgia,Worth,Estados Unidos
31798,Wray,GA,Georgia,Irwin,Estados Unidos
31801,Box Springs,GA,Georgia,Marion,Estados Unidos
31803,Buena Vista,GA,Georgia,Marion,Estados Unidos
31804,Cataula,GA,Georgia,Harris,Estados Unidos
31805,Cusseta,GA,Georgia,Chattahoochee,Estados Unidos
31806,Ellaville,GA,Georgia,Schley,Estados Unidos
31807,Ellerslie,GA,Georgia,Harris,Estados Unidos
31808,Fortson,GA,Georgia,Harris,Estados Unidos
31810,Geneva,GA,Georgia,Talbot,Estados Unidos
31811,Hamilton,GA,Georgia,Harris,Estados Unidos
31812,Junction City,GA,Georgia,Talbot,Estados Unidos
31814,Louvale,GA,Georgia,Stewart,Estados Unidos
31815,Lumpkin,GA,Georgia,Stewart,Estados Unidos
31816,Manchester,GA,Georgia,Meriwether,Estados Unidos
31820,Midland,GA,Georgia,Muscogee,Estados Unidos
31821,Omaha,GA,Georgia,Stewart,Estados Unidos
31822,Pine Mountain,GA,Georgia,Harris,Estados Unidos
31823,Pine Mountain Valley,GA,Georgia,Harris,Estados Unidos
31824,Preston,GA,Georgia,Webster,Estados Unidos
31825,Richland,GA,Georgia,Stewart,Estados Unidos
31826,Shiloh,GA,Georgia,Harris,Estados Unidos
31827,Talbotton,GA,Georgia,Talbot,Estados Unidos
31829,Upatoi,GA,Georgia,Muscogee,Estados Unidos
31830,Warm Springs,GA,Georgia,Meriwether,Estados Unidos
31831,Waverly Hall,GA,Georgia,Harris,Estados Unidos
31832,Weston,GA,Georgia,Webster,Estados Unidos
31833,West Point,GA,Georgia,Harris,Estados Unidos
31836,Woodland,GA,Georgia,Talbot,Estados Unidos
31901,Columbus,GA,Georgia,Muscogee,Estados Unidos
31903,Columbus,GA,Georgia,Muscogee,Estados Unidos
31904,Columbus,GA,Georgia,Muscogee,Estados Unidos
31905,Fort Benning,GA,Georgia,Chattahoochee,Estados Unidos
31906,Columbus,GA,Georgia,Muscogee,Estados Unidos
31907,Columbus,GA,Georgia,Muscogee,Estados Unidos
31909,Columbus,GA,Georgia,Muscogee,Estados Unidos
32003,Fleming Island,FL,Florida,Clay,Estados Unidos
32008,Branford,FL,Florida,Lafayette,Estados Unidos
32009,Bryceville,FL,Florida,Nassau,Estados Unidos
32011,Callahan,FL,Florida,Nassau,Estados Unidos
32013,Day,FL,Florida,Lafayette,Estados Unidos
32024,Lake City,FL,Florida,Columbia,Estados Unidos
32025,Lake City,FL,Florida,Columbia,Estados Unidos
32033,Elkton,FL,Florida,St. Johns,Estados Unidos
32034,Fernandina Beach,FL,Florida,Nassau,Estados Unidos
32038,Fort White,FL,Florida,Columbia,Estados Unidos
32040,Glen Saint Mary,FL,Florida,Baker,Estados Unidos
32043,Green Cove Springs,FL,Florida,Clay,Estados Unidos
32044,Hampton,FL,Florida,Bradford,Estados Unidos
32046,Hilliard,FL,Florida,Nassau,Estados Unidos
32052,Jasper,FL,Florida,Hamilton,Estados Unidos
32053,Jennings,FL,Florida,Hamilton,Estados Unidos
32054,Lake Butler,FL,Florida,Union,Estados Unidos
32055,Lake City,FL,Florida,Columbia,Estados Unidos
32058,Lawtey,FL,Florida,Bradford,Estados Unidos
32059,Lee,FL,Florida,Madison,Estados Unidos
32060,Live Oak,FL,Florida,Suwannee,Estados Unidos
32061,Lulu,FL,Florida,Columbia,Estados Unidos
32062,McAlpin,FL,Florida,Suwannee,Estados Unidos
32063,Macclenny,FL,Florida,Baker,Estados Unidos
32064,Live Oak,FL,Florida,Suwannee,Estados Unidos
32065,Orange Park,FL,Florida,Clay,Estados Unidos
32066,Mayo,FL,Florida,Lafayette,Estados Unidos
32068,Middleburg,FL,Florida,Clay,Estados Unidos
32071,O'Brien,FL,Florida,Suwannee,Estados Unidos
32073,Orange Park,FL,Florida,Clay,Estados Unidos
32079,Penney Farms,FL,Florida,Clay,Estados Unidos
32080,Saint Augustine,FL,Florida,St. Johns,Estados Unidos
32081,Ponte Vedra,FL,Florida,St. Johns,Estados Unidos
32082,Ponte Vedra Beach,FL,Florida,St. Johns,Estados Unidos
32083,Raiford,FL,Florida,Union,Estados Unidos
32084,Saint Augustine,FL,Florida,St. Johns,Estados Unidos
32086,Saint Augustine,FL,Florida,St. Johns,Estados Unidos
32087,Sanderson,FL,Florida,Baker,Estados Unidos
32091,Starke,FL,Florida,Bradford,Estados Unidos
32092,Saint Augustine,FL,Florida,St. Johns,Estados Unidos
32094,Wellborn,FL,Florida,Suwannee,Estados Unidos
32095,Saint Augustine,FL,Florida,St. Johns,Estados Unidos
32096,White Springs,FL,Florida,Columbia,Estados Unidos
32097,Yulee,FL,Florida,Nassau,Estados Unidos
32102,Astor,FL,Florida,Lake,Estados Unidos
32110,Bunnell,FL,Florida,Flagler,Estados Unidos
32112,Crescent City,FL,Florida,Putnam,Estados Unidos
32113,Citra,FL,Florida,Marion,Estados Unidos
32114,Daytona Beach,FL,Florida,Volusia,Estados Unidos
32117,Daytona Beach,FL,Florida,Volusia,Estados Unidos
32118,Daytona Beach,FL,Florida,Volusia,Estados Unidos
32119,Daytona Beach,FL,Florida,Volusia,Estados Unidos
32124,Daytona Beach,FL,Florida,Volusia,Estados Unidos
32127,Port Orange,FL,Florida,Volusia,Estados Unidos
32128,Port Orange,FL,Florida,Volusia,Estados Unidos
32129,Port Orange,FL,Florida,Volusia,Estados Unidos
32130,De Leon Springs,FL,Florida,Volusia,Estados Unidos
32131,East Palatka,FL,Florida,Putnam,Estados Unidos
32132,Edgewater,FL,Florida,Volusia,Estados Unidos
32133,Eastlake Weir,FL,Florida,Marion,Estados Unidos
32134,Fort McCoy,FL,Florida,Marion,Estados Unidos
32136,Flagler Beach,FL,Florida,Flagler,Estados Unidos
32137,Palm Coast,FL,Florida,Flagler,Estados Unidos
32139,Georgetown,FL,Florida,Putnam,Estados Unidos
32140,Florahome,FL,Florida,Putnam,Estados Unidos
32141,Edgewater,FL,Florida,Volusia,Estados Unidos
32145,Hastings,FL,Florida,St. Johns,Estados Unidos
32147,Hollister,FL,Florida,Putnam,Estados Unidos
32148,Interlachen,FL,Florida,Putnam,Estados Unidos
32157,Lake Como,FL,Florida,Putnam,Estados Unidos
32159,Lady Lake,FL,Florida,Lake,Estados Unidos
32162,The Villages,FL,Florida,Sumter,Estados Unidos
32163,The Villages,FL,Florida,Sumter,Estados Unidos
32164,Palm Coast,FL,Florida,Flagler,Estados Unidos
32168,New Smyrna Beach,FL,Florida,Volusia,Estados Unidos
32169,New Smyrna Beach,FL,Florida,Volusia,Estados Unidos
32174,Ormond Beach,FL,Florida,Volusia,Estados Unidos
32176,Ormond Beach,FL,Florida,Volusia,Estados Unidos
32177,Palatka,FL,Florida,Putnam,Estados Unidos
32179,Ocklawaha,FL,Florida,Marion,Estados Unidos
32180,Pierson,FL,Florida,Volusia,Estados Unidos
32181,Pomona Park,FL,Florida,Putnam,Estados Unidos
32182,Orange Springs,FL,Florida,Marion,Estados Unidos
32187,San Mateo,FL,Florida,Putnam,Estados Unidos
32189,Satsuma,FL,Florida,Putnam,Estados Unidos
32190,Seville,FL,Florida,Volusia,Estados Unidos
32192,Sparr,FL,Florida,Marion,Estados Unidos
32193,Welaka,FL,Florida,Putnam,Estados Unidos
32195,Weirsdale,FL,Florida,Marion,Estados Unidos
32202,Jacksonville,FL,Florida,Duval,Estados Unidos
32203,Jacksonville,FL,Florida,Duval,Estados Unidos
32204,Jacksonville,FL,Florida,Duval,Estados Unidos
32205,Jacksonville,FL,Florida,Duval,Estados Unidos
32206,Jacksonville,FL,Florida,Duval,Estados Unidos
32207,Jacksonville,FL,Florida,Duval,Estados Unidos
32208,Jacksonville,FL,Florida,Duval,Estados Unidos
32209,Jacksonville,FL,Florida,Duval,Estados Unidos
32210,Jacksonville,FL,Florida,Duval,Estados Unidos
32211,Jacksonville,FL,Florida,Duval,Estados Unidos
32212,Jacksonville,FL,Florida,Duval,Estados Unidos
32214,Jacksonville,FL,Florida,Duval,Estados Unidos
32216,Jacksonville,FL,Florida,Duval,Estados Unidos
32217,Jacksonville,FL,Florida,Duval,Estados Unidos
32218,Jacksonville,FL,Florida,Duval,Estados Unidos
32219,Jacksonville,FL,Florida,Duval,Estados Unidos
32220,Jacksonville,FL,Florida,Duval,Estados Unidos
32221,Jacksonville,FL,Florida,Duval,Estados Unidos
32222,Jacksonville,FL,Florida,Duval,Estados Unidos
32223,Jacksonville,FL,Florida,Duval,Estados Unidos
32224,Jacksonville,FL,Florida,Duval,Estados Unidos
32225,Jacksonville,FL,Florida,Duval,Estados Unidos
32226,Jacksonville,FL,Florida,Duval,Estados Unidos
32227,Jacksonville,FL,Florida,Duval,Estados Unidos
32228,Jacksonville,FL,Florida,Duval,Estados Unidos
32233,Atlantic Beach,FL,Florida,Duval,Estados Unidos
32234,Jacksonville,FL,Florida,Duval,Estados Unidos
32244,Jacksonville,FL,Florida,Duval,Estados Unidos
32246,Jacksonville,FL,Florida,Duval,Estados Unidos
32250,Jacksonville Beach,FL,Florida,Duval,Estados Unidos
32254,Jacksonville,FL,Florida,Duval,Estados Unidos
32256,Jacksonville,FL,Florida,Duval,Estados Unidos
32257,Jacksonville,FL,Florida,Duval,Estados Unidos
32258,Jacksonville,FL,Florida,Duval,Estados Unidos
32259,Saint Johns,FL,Florida,St. Johns,Estados Unidos
32266,Neptune Beach,FL,Florida,Duval,Estados Unidos
32277,Jacksonville,FL,Florida,Duval,Estados Unidos
32301,Tallahassee,FL,Florida,Leon,Estados Unidos
32303,Tallahassee,FL,Florida,Leon,Estados Unidos
32304,Tallahassee,FL,Florida,Leon,Estados Unidos
32305,Tallahassee,FL,Florida,Leon,Estados Unidos
32306,Tallahassee,FL,Florida,Leon,Estados Unidos
32307,Tallahassee,FL,Florida,Leon,Estados Unidos
32308,Tallahassee,FL,Florida,Leon,Estados Unidos
32309,Tallahassee,FL,Florida,Leon,Estados Unidos
